base_event,edge_on,edge_off,duration
reward_tone,2458.435063059,2458.635182555,0.2001194959998429
outcome_tones,2458.435063059,NA,NA
lick,2458.60150264,2458.668182472,0.06667983199986338
lick_bout,2458.968181717,2460.301778359,1.333596641999975
lick,2458.968181717,2459.001941632,0.03375991500024611
lick,2459.068181465,2459.101581381,0.033399915999780205
lick,2459.201541129,2459.235021045,0.03347991600003297
lick,2459.334940794,2459.36826071,0.033319915999982186
lick,2459.468700457,2459.501580374,0.03287991699971826
lick,2459.601620122,2459.668299954,0.06667983199986338
lick,2459.735059786,2459.768699702,0.03363991600008376
lick,2460.002419113,2460.035019031,0.03259991799995987
lick,2460.301778359,2460.368378192,0.06659983300005479
lick,2461.535375254,2461.601895086,0.0665198319998126
lick_bout,2461.535375254,2461.535375254,0.0
ITI,2462.135063059,2473.441221503,11.306158444000175
lick_bout,2462.168693659,2462.168693659,0.0
lick,2462.168693659,2462.202053575,0.033359915999881196
lick_bout,2465.669404846,2466.236203419,0.5667985730001419
lick,2465.669404846,2465.735804679,0.06639983300010499
lick,2465.835804427,2465.936244174,0.10043974700010949
lick,2466.035843923,2466.136123671,0.10027974800004813
lick,2466.236203419,2466.335883168,0.09967974899973342
lick_bout,2473.703824619,2473.703824619,0.0
lick,2473.703824619,2473.737624534,0.03379991500014512
lick,2474.20374336,2474.270503192,0.06675983200011615
lick_bout,2474.20374336,2474.20374336,0.0
start_tone,2474.941221503,2475.041381251,0.10015974799989635
start_cues,2474.941221503,NA,NA
rewarded_cues,2474.941221503,NA,NA
lick_bout,2479.171090854,2480.404647749,1.2335568950002198
lick,2479.171090854,2479.204930769,0.03383991500004413
rewarded_first_licks,2479.171090854,NA,NA
solenoid,2479.171210854,2479.201130779,0.029919924999830982
reward_tones,2479.171290854,NA,NA
outcome_tones,2479.171290854,NA,NA
reward_tone,2479.171290854,2479.37141035,0.20011949600029766
lick,2479.304690518,2479.404410267,0.09971974900008718
lick,2479.571209847,2479.605009762,0.03379991500014512
lick,2479.704809511,2479.737969427,0.0331599159999314
lick,2479.804689259,2479.837929176,0.03323991700017359
lick,2479.938088923,2480.004608756,0.06651983299980202
lick,2480.071688587,2480.13792842,0.0662398330000542
lick,2480.237848169,2480.304608001,0.06675983200011615
lick,2480.404647749,2480.438647663,0.03399991400010549
lick,2481.638124643,2481.705324474,0.06719983099992533
lick_bout,2481.638124643,2481.638124643,0.0
ITI,2482.871290854,2491.456456149,8.585165295000024
lick,2483.938838851,2484.005118684,0.06627983299995321
lick_bout,2483.938838851,2483.938838851,0.0
lick_bout,2485.672114488,2485.672114488,0.0
lick,2485.672114488,2485.73867432,0.06655983200016635
lick_bout,2491.172820639,2491.172820639,0.0
lick,2491.172820639,2491.206180555,0.03335991600033594
lick,2491.67289938,2491.706179296,0.03327991599962843
lick_bout,2491.67289938,2491.906298792,0.2333994119999261
lick,2491.906298792,2491.939698708,0.033399915999780205
start_tone,2492.956456149,2493.056615896,0.10015974699990693
start_cues,2492.956456149,NA,NA
early_cues,2492.956456149,NA,NA
early_first_licks,2496.073568301,NA,NA
lick_bout,2496.073568301,2496.073568301,0.0
lick,2496.073568301,2496.106888217,0.033319915999982186
early_tones,2496.074848298,NA,NA
outcome_tones,2496.074848298,NA,NA
error_tone,2496.074848298,2496.275967791,0.20111949300007836
ITI,2499.774848298,2509.944689603,10.169841304999863
lick,2502.807791347,2502.841591262,0.03379991499969037
lick_bout,2502.807791347,2503.107990591,0.30019924399994125
lick,2502.907871095,2502.974910926,0.06703983100032929
lick,2503.107990591,2503.174510424,0.06651983299980202
lick_bout,2504.441347234,2504.441347234,0.0
lick,2504.441347234,2504.541386983,0.100039748999734
lick,2505.341544968,2505.408624799,0.06707983099977355
lick_bout,2505.341544968,2505.341544968,0.0
lick_bout,2509.742573888,2509.742573888,0.0
lick,2509.742573888,2509.776013804,0.033439915999679215
start_tone,2511.444689603,2511.544849351,0.10015974799989635
rewarded_cues,2511.444689603,NA,NA
start_cues,2511.444689603,NA,NA
lick,2515.409679621,2515.476639452,0.06695983100007652
lick_bout,2515.409679621,2515.409679621,0.0
rewarded_first_licks,2515.409679621,NA,NA
solenoid,2515.40979962,2515.439599545,0.029799925000133953
outcome_tones,2515.40991962,NA,NA
reward_tone,2515.40991962,2515.610039116,0.2001194959998429
reward_tones,2515.40991962,NA,NA
lick_bout,2515.84303853,2516.643916513,0.8008779830001913
lick,2515.84303853,2515.876478446,0.03343991600013396
lick,2515.943278277,2516.010158109,0.06687983199981318
lick,2516.109757858,2516.143037774,0.03327991599962843
lick,2516.243397522,2516.278037435,0.034639912999864464
lick,2516.377077185,2516.409797103,0.03271991800011165
lick,2516.643916513,2516.676516431,0.03259991799995987
lick_bout,2518.410072067,2518.410072067,0.0
lick,2518.410072067,2518.477151898,0.0670798310002283
ITI,2519.10991962,2528.147923775,9.03800415500018
lick_bout,2522.444061911,2522.444061911,0.0
lick,2522.444061911,2522.477341827,0.033279916000083176
lick,2523.010780484,2523.077860315,0.0670798310002283
lick_bout,2523.010780484,2523.010780484,0.0
lick_bout,2528.311487139,2528.445246803,0.1337596640000811
lick,2528.311487139,2528.344847055,0.03335991600033594
lick,2528.445246803,2528.511486636,0.0662398330000542
start_cues,2529.647923775,NA,NA
start_tone,2529.647923775,2529.748083523,0.10015974799989635
rewarded_cues,2529.647923775,NA,NA
lick,2535.412989261,2535.479549093,0.06655983200016635
rewarded_first_licks,2535.412989261,NA,NA
lick_bout,2535.412989261,2535.412989261,0.0
solenoid,2535.41310926,2535.442829186,0.02971992599987061
outcome_tones,2535.41322926,NA,NA
reward_tone,2535.41322926,2535.613348756,0.2001194959998429
reward_tones,2535.41322926,NA,NA
lick,2535.745908423,2535.812868254,0.06695983100007652
lick_bout,2535.745908423,2536.312706996,0.5667985730001419
lick,2535.879228087,2535.946307918,0.0670798310002283
lick,2536.01314775,2536.079507583,0.06635983300020598
lick,2536.179267332,2536.245947164,0.06667983199986338
lick,2536.312706996,2536.346466911,0.03375991499979136
lick_bout,2536.713185987,2536.879345569,0.16615958200009118
lick,2536.713185987,2536.779385821,0.06619983399968987
lick,2536.879345569,2536.9465854,0.06723983099982433
lick,2538.012862715,2538.080222546,0.06735983099997611
lick_bout,2538.012862715,2538.012862715,0.0
lick_bout,2538.680061036,2538.680061036,0.0
lick,2538.680061036,2538.746460868,0.06639983200011557
ITI,2539.11322926,2548.664192123,9.550962862999768
lick_bout,2543.846968028,2544.047047524,0.2000794959999439
lick,2543.846968028,2543.913767859,0.06679983100002573
lick,2544.047047524,2544.113727356,0.06667983199986338
lick,2547.414239047,2547.447598963,0.033359915999881196
lick_bout,2547.414239047,2547.580998627,0.16675957999996172
lick,2547.580998627,2547.647638459,0.06663983199996437
early_cues,2550.164192123,NA,NA
start_tone,2550.164192123,2550.264351871,0.1001597480003511
start_cues,2550.164192123,NA,NA
lick_bout,2550.648190905,2550.648190905,0.0
early_first_licks,2550.648190905,NA,NA
lick,2550.648190905,2550.681350821,0.0331599159999314
early_tones,2550.649470902,NA,NA
outcome_tones,2550.649470902,NA,NA
error_tone,2550.649470902,2550.850630395,0.20115949299997737
ITI,2554.349470902,2569.350460044,15.00098914199998
lick,2556.415496385,2556.4493363,0.03383991500004413
lick_bout,2556.415496385,2556.549216049,0.13371966399972735
lick,2556.549216049,2556.615615881,0.06639983200011557
lick,2557.449373782,2557.515693615,0.06631983300030697
lick_bout,2557.449373782,2557.449373782,0.0
lick_bout,2559.215849335,2559.215849335,0.0
lick,2559.215849335,2559.282849166,0.06699983099997553
lick,2561.250004214,2561.316244047,0.0662398330000542
lick_bout,2561.250004214,2562.149921948,0.8999177340001552
lick,2561.449603711,2561.482963627,0.03335991600033594
lick,2561.516803542,2561.54960346,0.03279991799990967
lick,2561.783442871,2561.88332262,0.09987974900013796
lick,2561.950242451,2562.0500422,0.0997997489998852
lick,2562.149921948,2562.183481864,0.03355991599983099
lick_bout,2562.650120689,2562.650120689,0.0
lick,2562.650120689,2562.783120354,0.13299966500017035
lick,2569.584063232,2569.617743147,0.03367991499999334
lick_bout,2569.584063232,2569.784182728,0.2001194959998429
lick,2569.784182728,2569.817462645,0.0332799170000726
start_cues,2570.850460044,NA,NA
early_cues,2570.850460044,NA,NA
start_tone,2570.850460044,2570.950619792,0.10015974799989635
lick,2572.251096518,2572.284576434,0.03347991600003297
lick_bout,2572.251096518,2572.251096518,0.0
early_first_licks,2572.251096518,NA,NA
error_tone,2572.252376515,2572.453536008,0.20115949299997737
outcome_tones,2572.252376515,NA,NA
early_tones,2572.252376515,NA,NA
lick,2575.585008124,2575.651607957,0.06659983300005479
lick_bout,2575.585008124,2575.785047621,0.20003949700003432
lick,2575.785047621,2575.851687453,0.06663983199996437
ITI,2575.952376515,2587.421694548,11.469318032999581
lick,2580.985714528,2581.019114444,0.03339991600023495
lick_bout,2580.985714528,2580.985714528,0.0
lick_bout,2582.952749576,2583.119389156,0.1666395800002647
lick,2582.952749576,2583.019709407,0.06695983100007652
lick,2583.119389156,2583.219428904,0.10003974799974458
rewarded_cues,2588.921694548,NA,NA
start_cues,2588.921694548,NA,NA
start_tone,2588.921694548,2589.021854296,0.1001597480003511
rewarded_first_licks,2592.520925487,NA,NA
lick,2592.520925487,2592.554765402,0.03383991500004413
lick_bout,2592.520925487,2592.520925487,0.0
solenoid,2592.521045487,2592.550565412,0.029519925000386138
reward_tone,2592.521165486,2592.721284982,0.2001194959998429
outcome_tones,2592.521165486,NA,NA
reward_tones,2592.521165486,NA,NA
lick,2593.187483809,2593.220843725,0.03335991600033594
lick_bout,2593.187483809,2594.02092171,0.8334379010002522
lick,2593.320843473,2593.354163389,0.033319915999982186
lick,2593.454283137,2593.48896305,0.03467991300021822
lick,2593.587602801,2593.654282634,0.06667983300030755
lick,2593.754402381,2593.787602298,0.033199916999819834
lick,2593.85424213,2593.921361961,0.0671198310001273
lick,2594.02092171,2594.054481626,0.03355991599983099
lick_bout,2595.521157934,2595.788237261,0.2670793270003742
lick,2595.521157934,2595.588237765,0.0670798310002283
lick,2595.788237261,2595.854517094,0.06627983299995321
ITI,2596.221165486,2609.398959219,13.177793733000271
lick_bout,2596.787994744,2596.787994744,0.0
lick,2596.787994744,2596.82143466,0.033439915999679215
lick_bout,2601.255303497,2601.255303497,0.0
lick,2601.255303497,2601.322103329,0.06679983200001516
lick,2603.322458293,2603.35557821,0.033119917000021815
lick_bout,2603.322458293,2603.489017874,0.16655958100000134
lick,2603.489017874,2603.52229779,0.03327991599962843
lick,2607.089448809,2607.15664864,0.06719983100038007
lick_bout,2607.089448809,2607.25612839,0.16667958100015312
lick,2607.25612839,2607.322808222,0.06667983199986338
start_cues,2610.898959219,NA,NA
early_cues,2610.898959219,NA,NA
start_tone,2610.898959219,2610.999118966,0.10015974699990693
lick,2613.657472274,2613.724152106,0.06667983199986338
early_first_licks,2613.657472274,NA,NA
lick_bout,2613.657472274,2613.859591765,0.2021194909998485
error_tone,2613.658792271,2613.859911764,0.20111949300007836
outcome_tones,2613.658792271,NA,NA
early_tones,2613.658792271,NA,NA
lick,2613.859591765,2613.924191602,0.06459983700005978
ITI,2617.358792271,2630.924265027,13.565472755999963
lick_bout,2620.225135739,2620.424655237,0.19951949799997237
lick,2620.225135739,2620.291335573,0.06619983400014462
lick,2620.424655237,2620.491775068,0.0671198310001273
lick_bout,2626.059281051,2626.259200548,0.19991949699988254
lick,2626.059281051,2626.159680798,0.10039974699975573
lick,2626.259200548,2626.32576038,0.0665598319997116
lick,2630.159950727,2630.22655056,0.06659983300005479
lick_bout,2630.159950727,2630.326190309,0.16623958200034394
lick,2630.326190309,2630.392830141,0.06663983199996437
start_cues,2632.424265027,NA,NA
rewarded_cues,2632.424265027,NA,NA
start_tone,2632.424265027,2632.524424775,0.1001597480003511
lick,2637.360812599,2637.427492431,0.06667983199986338
lick_bout,2637.360812599,2637.360812599,0.0
rewarded_first_licks,2637.360812599,NA,NA
solenoid,2637.360932598,2637.390172525,0.029239926999707677
outcome_tones,2637.361052598,NA,NA
reward_tone,2637.361052598,2637.561172094,0.20011949600029766
reward_tones,2637.361052598,NA,NA
lick,2637.793931508,2637.827411424,0.03347991600003297
lick_bout,2637.793931508,2638.461049829,0.667118321000089
lick,2637.894331256,2637.960531089,0.0661998330001552
lick,2638.02757092,2638.094490752,0.06691983200016693
lick,2638.161010584,2638.227250417,0.0662398330000542
lick,2638.327770164,2638.360810081,0.033039917000223795
lick,2638.461049829,2638.494049746,0.032999917000324785
lick_bout,2638.860728823,2638.860728823,0.0
lick,2638.860728823,2638.894368738,0.033639915000094334
ITI,2641.061052598,2652.19753147,11.13647887199977
lick_bout,2644.028075813,2644.194835394,0.16675958099995114
lick,2644.028075813,2644.061475729,0.033399915999780205
lick,2644.194835394,2644.261915225,0.06707983099977355
lick_bout,2644.994913379,2645.195912873,0.200999493999916
lick,2644.994913379,2645.061673211,0.06675983200011615
lick,2645.195912873,2645.261992707,0.06607983399999284
lick_bout,2650.495699531,2650.662379111,0.1666795800001637
lick,2650.495699531,2650.529299446,0.033599915000195324
lick,2650.662379111,2650.729058943,0.06667983199986338
start_cues,2653.69753147,NA,NA
early_cues,2653.69753147,NA,NA
start_tone,2653.69753147,2653.797691218,0.1001597480003511
lick_bout,2656.830323583,2657.130442827,0.3001192440001432
early_first_licks,2656.830323583,NA,NA
lick,2656.830323583,2656.863523499,0.03319991600028516
error_tone,2656.831603579,2657.032723073,0.2011194940000678
outcome_tones,2656.831603579,NA,NA
early_tones,2656.831603579,NA,NA
lick,2656.963363248,2657.030323079,0.06695983100007652
lick,2657.130442827,2657.19672266,0.06627983299995321
lick_bout,2657.496961904,2657.496961904,0.0
lick,2657.496961904,2657.53040182,0.03343991600013396
ITI,2660.531603579,2674.181836122,13.650232542999674
lick_bout,2667.931655634,2668.065215298,0.1335596640001313
lick,2667.931655634,2667.965335549,0.03367991499999334
lick,2668.065215298,2668.13205513,0.06683983199991417
lick_bout,2671.498686654,2671.865965729,0.36727907500016954
lick,2671.498686654,2671.53208657,0.03339991600023495
lick,2671.632446317,2671.69880615,0.06635983300020598
lick,2671.865965729,2671.932125563,0.06615983400024561
start_tone,2675.681836122,2675.78195587,0.10011974799999734
early_cues,2675.681836122,NA,NA
start_cues,2675.681836122,NA,NA
early_first_licks,2677.500031545,NA,NA
lick,2677.500031545,2677.566351378,0.06631983299985222
lick_bout,2677.500031545,2677.832990707,0.3329591619999519
error_tone,2677.501311542,2677.702471035,0.20115949299997737
outcome_tones,2677.501311542,NA,NA
early_tones,2677.501311542,NA,NA
lick,2677.666311126,2677.733310958,0.06699983199996495
lick,2677.832990707,2677.899710539,0.06671983199976239
lick_bout,2680.367064327,2680.533783907,0.16671957999960796
lick,2680.367064327,2680.43342416,0.06635983299975123
lick,2680.533783907,2680.600423739,0.06663983199996437
lick,2680.933422901,2681.000142733,0.06671983199976239
lick_bout,2680.933422901,2680.933422901,0.0
ITI,2681.201311542,2692.654069617,11.45275807500002
lick_bout,2689.467961415,2689.801360575,0.3333991600002264
lick,2689.467961415,2689.501361331,0.03339991600023495
lick,2689.635040994,2689.668040911,0.03299991699987004
lick,2689.801360575,2689.868480406,0.06711983099967256
start_cues,2694.154069617,NA,NA
early_cues,2694.154069617,NA,NA
start_tone,2694.154069617,2694.254229365,0.10015974799989635
lick,2694.568708573,2694.602108489,0.033399915999780205
early_first_licks,2694.568708573,NA,NA
lick_bout,2694.568708573,2694.702068237,0.13335966399972676
outcome_tones,2694.56998857,NA,NA
error_tone,2694.56998857,2694.771148063,0.20115949299997737
early_tones,2694.56998857,NA,NA
lick,2694.702068237,2694.769228068,0.06715983100002632
ITI,2698.26998857,2715.420372301,17.150383731000147
lick_bout,2699.669775731,2699.869535228,0.1997594970002865
lick,2699.669775731,2699.703135647,0.03335991600033594
lick,2699.869535228,2699.93613506,0.06659983200006536
lick_bout,2702.369808933,2702.536528513,0.1667195800000627
lick,2702.369808933,2702.436848764,0.06703983099987454
lick,2702.536528513,2702.603208346,0.0666798329998528
lick,2708.437833656,2708.470753574,0.03291991800006144
lick_bout,2708.437833656,2708.570873322,0.1330396660000588
lick,2708.570873322,2708.637713153,0.06683983099992474
lick,2709.370951307,2709.43751114,0.06655983300015578
lick_bout,2709.370951307,2709.570910804,0.1999594970002363
lick,2709.570910804,2709.637510636,0.06659983200006536
lick,2710.637668118,2710.70458795,0.06691983200016693
lick_bout,2710.637668118,2710.637668118,0.0
timeout_cues,2716.920372301,NA,NA
start_cues,2716.920372301,NA,NA
start_tone,2716.920372301,2717.020492049,0.10011974799999734
timeout_tone,2723.924234668,2725.928109623,2.003874955000356
timeout_tones,2723.924234668,NA,NA
outcome_tones,2723.924234668,NA,NA
lick,2726.140309089,2726.173269006,0.03295991699997103
lick_bout,2726.140309089,2726.307228669,0.1669195800000125
lick,2726.307228669,2726.373548502,0.06631983300030697
ITI,2727.624234668,2734.798603515,7.174368847000096
lick,2729.574140444,2729.640340277,0.0661998330001552
lick_bout,2729.574140444,2729.740740025,0.16659958099990035
lick,2729.740740025,2729.807339857,0.06659983200006536
lick_bout,2730.040859269,2730.040859269,0.0
lick,2730.040859269,2730.107139102,0.06627983299995321
lick,2733.474690624,2733.540930457,0.0662398330000542
lick_bout,2733.474690624,2733.641370204,0.1666795800001637
lick,2733.641370204,2733.707690037,0.06631983299985222
start_tone,2736.298603515,2736.398763262,0.10015974699990693
early_cues,2736.298603515,NA,NA
start_cues,2736.298603515,NA,NA
lick,2738.308838454,2738.375478286,0.06663983199996437
lick_bout,2738.308838454,2738.675037532,0.3661990779996813
early_first_licks,2738.308838454,NA,NA
outcome_tones,2738.310118451,NA,NA
early_tones,2738.310118451,NA,NA
error_tone,2738.310118451,2738.511277944,0.20115949299997737
lick,2738.508317952,2738.541677868,0.033359915999881196
lick,2738.675037532,2738.742117363,0.0670798310002283
lick_bout,2739.241756105,2739.241756105,0.0
lick,2739.241756105,2739.308835936,0.06707983099977355
ITI,2742.010118451,2754.990872679,12.980754228000023
lick,2742.042549054,2742.108908887,0.06635983299975123
lick_bout,2742.042549054,2742.209308634,0.16675957999996172
lick,2742.209308634,2742.275548467,0.0662398330000542
lick_bout,2744.675902424,2744.675902424,0.0
lick,2744.675902424,2744.70922234,0.033319915999982186
lick,2745.97633915,2746.042778983,0.066439833000004
lick_bout,2745.97633915,2745.97633915,0.0
lick_bout,2747.410015541,2747.410015541,0.0
lick,2747.410015541,2747.476335374,0.06631983299985222
lick,2752.410642951,2752.443642868,0.03299991699987004
lick_bout,2752.410642951,2752.577402531,0.16675957999996172
lick,2752.577402531,2752.643762364,0.06635983299975123
start_tone,2756.490872679,2756.591032427,0.10015974799989635
start_cues,2756.490872679,NA,NA
rewarded_cues,2756.490872679,NA,NA
lick,2760.178143396,2760.211423312,0.033279916000083176
lick_bout,2760.178143396,2761.878299116,1.7001557200001116
rewarded_first_licks,2760.178143396,NA,NA
solenoid,2760.178263396,2760.207783321,0.02951992499993139
reward_tones,2760.178343395,NA,NA
outcome_tones,2760.178343395,NA,NA
reward_tone,2760.178343395,2760.378462892,0.20011949699983234
lick,2760.378342892,2760.411542808,0.03319991599983041
lick,2760.578822387,2760.611822304,0.03299991699987004
lick,2760.8119418,2760.845581716,0.03363991600008376
lick,2761.044861214,2761.078581129,0.0337199150003471
lick,2761.178260878,2761.211580794,0.033319915999982186
lick,2761.311620542,2761.378340374,0.06671983199976239
lick,2761.445500205,2761.511660039,0.06615983400024561
lick,2761.578299871,2761.645339702,0.06703983099987454
lick,2761.878299116,2761.911699032,0.033399915999780205
lick_bout,2763.411895255,2763.411895255,0.0
lick,2763.411895255,2763.478575087,0.06667983199986338
ITI,2763.878343395,2775.91114001,12.03279661500028
lick_bout,2764.345412905,2764.345412905,0.0
lick,2764.345412905,2764.412692735,0.06727982999973392
lick_bout,2764.745411897,2764.745411897,0.0
lick,2764.745411897,2764.845971644,0.10055974700026127
lick,2768.446002581,2768.512922412,0.06691983100017751
lick_bout,2768.446002581,2768.612962161,0.1669595799999115
lick,2768.612962161,2768.679321994,0.06635983300020598
lick,2769.546279811,2769.579479727,0.03319991599983041
lick_bout,2769.546279811,2769.546279811,0.0
lick_bout,2770.812996622,2770.812996622,0.0
lick,2770.812996622,2770.846316538,0.033319915999982186
lick,2772.179873181,2772.213593096,0.03371991499989235
lick_bout,2772.179873181,2772.179873181,0.0
start_cues,2777.41114001,NA,NA
start_tone,2777.41114001,2777.511299758,0.10015974799989635
timeout_cues,2777.41114001,NA,NA
timeout_tones,2784.415042378,NA,NA
outcome_tones,2784.415042378,NA,NA
timeout_tone,2784.415042378,2786.418877333,2.003834955000002
lick_bout,2784.448842292,2784.848281287,0.39943899500030966
lick,2784.448842292,2784.482082209,0.03323991700017359
lick,2784.64832179,2784.715081622,0.06675983200011615
lick,2784.848281287,2784.881681203,0.033399915999780205
lick,2787.482074656,2787.515634572,0.03355991600028574
lick_bout,2787.482074656,2787.649154235,0.16707957900007386
lick,2787.649154235,2787.715434069,0.06627983399994264
ITI,2788.115042378,2794.276373774,6.161331396000151
lick,2791.549704415,2791.615904249,0.06619983399968987
lick_bout,2791.549704415,2791.783023828,0.23331941299966275
lick,2791.783023828,2791.849343661,0.06631983300030697
start_cues,2795.776373774,NA,NA
start_tone,2795.776373774,2795.876533522,0.10015974799989635
early_cues,2795.776373774,NA,NA
lick,2796.984010734,2797.016730652,0.03271991800011165
lick_bout,2796.984010734,2797.316809896,0.3327991619999011
early_first_licks,2796.984010734,NA,NA
error_tone,2796.985290731,2797.186450224,0.20115949299997737
early_tones,2796.985290731,NA,NA
outcome_tones,2796.985290731,NA,NA
lick,2797.116970399,2797.183610232,0.0666398329999538
lick,2797.316809896,2797.383889727,0.0670798310002283
ITI,2800.685290731,2813.869644447,13.18435371600026
lick_bout,2803.918233277,2804.251072439,0.3328391619998001
lick,2803.918233277,2803.951113194,0.03287991699971826
lick,2804.051112942,2804.118112773,0.06699983099997553
lick,2804.251072439,2804.317792271,0.06671983200021714
lick_bout,2807.918623205,2808.085062786,0.16643958099984957
lick,2807.918623205,2807.952023121,0.033399915999780205
lick,2808.085062786,2808.151622619,0.06655983300015578
lick,2809.585259009,2809.618578926,0.03331991699997161
lick_bout,2809.585259009,2809.819138421,0.23387941200007845
lick,2809.819138421,2809.851938338,0.03279991699992024
start_tone,2815.369644447,2815.469804195,0.10015974799989635
early_cues,2815.369644447,NA,NA
start_cues,2815.369644447,NA,NA
early_first_licks,2815.919443063,NA,NA
lick_bout,2815.919443063,2816.086522642,0.16707957900007386
lick,2815.919443063,2815.986562894,0.0671198310001273
outcome_tones,2815.920723059,NA,NA
error_tone,2815.920723059,2816.121882553,0.2011594939999668
early_tones,2815.920723059,NA,NA
lick,2816.086522642,2816.153322474,0.06679983200001516
lick_bout,2816.453241719,2816.453241719,0.0
lick,2816.453241719,2816.519721551,0.06647983200036833
ITI,2819.620723059,2832.636877199,13.016154140000253
lick_bout,2820.786830809,2821.153869885,0.3670390759998554
lick,2820.786830809,2820.820630723,0.03379991399970095
lick,2820.953470389,2821.02059022,0.0671198310001273
lick,2821.153869885,2821.220509717,0.06663983199996437
lick_bout,2825.920897883,2826.121337379,0.20043949599994448
lick,2825.920897883,2825.987577715,0.06667983199986338
lick,2826.121337379,2826.154257296,0.03291991700007202
lick_bout,2831.322044285,2831.488323867,0.1662795819997882
lick,2831.322044285,2831.388364118,0.06631983299985222
lick,2831.488323867,2831.555043699,0.06671983200021714
start_tone,2834.136877199,2834.237036947,0.10015974799989635
start_cues,2834.136877199,NA,NA
early_cues,2834.136877199,NA,NA
lick_bout,2837.422948926,2837.422948926,0.0
early_first_licks,2837.422948926,NA,NA
lick,2837.422948926,2837.455908843,0.03295991699997103
error_tone,2837.424228923,2837.625388416,0.20115949299997737
early_tones,2837.424228923,NA,NA
outcome_tones,2837.424228923,NA,NA
lick_bout,2840.35670154,2840.556301037,0.19959949700023571
lick,2840.35670154,2840.389861456,0.0331599159999314
lick,2840.556301037,2840.589820953,0.03351991599993198
ITI,2841.124228923,2851.999148453,10.87491953000017
lick,2841.356459023,2841.390218938,0.03375991500024611
lick_bout,2841.356459023,2841.356459023,0.0
lick_bout,2842.023337344,2842.023337344,0.0
lick,2842.023337344,2842.090217176,0.06687983199981318
lick,2843.056694742,2843.123334575,0.0666398329999538
lick_bout,2843.056694742,2843.056694742,0.0
lick_bout,2844.890290126,2844.890290126,0.0
lick,2844.890290126,2844.956969958,0.06667983200031813
lick,2848.824200222,2848.857520138,0.033319915999982186
lick_bout,2848.824200222,2848.824200222,0.0
lick_bout,2849.790997788,2849.790997788,0.0
lick,2849.790997788,2849.824317704,0.033319915999982186
early_cues,2853.499148453,NA,NA
start_cues,2853.499148453,NA,NA
start_tone,2853.499148453,2853.599268201,0.10011974799999734
lick,2853.992027212,2854.058227045,0.0661998330001552
early_first_licks,2853.992027212,NA,NA
lick_bout,2853.992027212,2854.225186625,0.2331594130000667
error_tone,2853.993307209,2854.194426702,0.20111949300007836
early_tones,2853.993307209,NA,NA
outcome_tones,2853.993307209,NA,NA
lick,2854.225186625,2854.291946457,0.06675983200011615
lick,2856.425661085,2856.491940918,0.06627983300040796
lick_bout,2856.425661085,2856.425661085,0.0
ITI,2857.693307209,2870.175382692,12.48207548299979
lick_bout,2858.059216972,2858.25889647,0.19967949800002316
lick,2858.059216972,2858.126056804,0.06683983200036892
lick,2858.25889647,2858.325496302,0.06659983200006536
lick_bout,2863.793442536,2863.960002117,0.16655958100000134
lick,2863.793442536,2863.826322453,0.03287991700017301
lick,2863.960002117,2864.026361949,0.06635983200021656
lick_bout,2868.160351542,2868.327311121,0.1669595789999221
lick,2868.160351542,2868.193631458,0.03327991599962843
lick,2868.327311121,2868.393670954,0.06635983299975123
lick_bout,2870.194306421,2870.427305835,0.23299941400000534
lick,2870.194306421,2870.260946253,0.06663983199996437
lick,2870.427305835,2870.495185664,0.06787982900004863
lick_bout,2871.661182728,2871.661182728,0.0
lick,2871.661182728,2871.694062645,0.03287991700017301
start_tone,2871.675382692,2871.77550244,0.10011974799999734
early_cues,2871.675382692,NA,NA
start_cues,2871.675382692,NA,NA
early_first_licks,2873.92845702,NA,NA
lick_bout,2873.92845702,2873.92845702,0.0
lick,2873.92845702,2873.961496937,0.03303991699976905
early_tones,2873.929737017,NA,NA
error_tone,2873.929737017,2874.130856511,0.20111949399961304
outcome_tones,2873.929737017,NA,NA
ITI,2877.629737017,2889.847613166,12.217876148999949
lick_bout,2879.02864418,2879.161963844,0.1333196640002825
lick,2879.02864418,2879.062684094,0.0340399140000045
lick,2879.161963844,2879.229043675,0.06707983099977355
lick_bout,2889.696737322,2890.030376482,0.3336391600000752
lick,2889.696737322,2889.730457237,0.03371991499989235
lick,2889.830176986,2889.897696816,0.06751983000003747
lick,2890.030376482,2890.096816315,0.066439833000004
lick,2890.830654467,2890.896854301,0.06619983400014462
lick_bout,2890.830654467,2890.830654467,0.0
start_cues,2891.347613166,NA,NA
start_tone,2891.347613166,2891.447772914,0.10015974799989635
rewarded_cues,2891.347613166,NA,NA
lick,2894.931324144,2894.997803976,0.06647983199991359
rewarded_first_licks,2894.931324144,NA,NA
lick_bout,2894.931324144,2894.931324144,0.0
solenoid,2894.931444143,2894.96052407,0.02907992699965689
reward_tone,2894.931564143,2895.131683639,0.20011949600029766
outcome_tones,2894.931564143,NA,NA
reward_tones,2894.931564143,NA,NA
lick_bout,2895.264403305,2896.931119109,1.6667158039999777
lick,2895.264403305,2895.331563136,0.06715983100002632
lick,2895.531162634,2895.56420255,0.03303991600023437
lick,2895.664162299,2895.697602215,0.03343991600013396
lick,2895.765322044,2895.830921879,0.06559983499982991
lick,2895.897601711,2895.964241543,0.06663983199996437
lick,2896.031121375,2896.097641207,0.0665198319998126
